BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
2121,STAGE,"Edg. Tom, will throw his head at them: Auaunt you",0.5,0.3,0.38,0.2,L,5/10
2122,STAGE,"Curres, be thy mouth or blacke or white:",0.5,0.3,0.38,0.2,L,5/10
2123,STAGE,Tooth that poysons if it bite:,0.5,0.3,0.38,0.2,L,5/10
2124,STAGE,"Mastiffe, Grey-hound, Mongrill, Grim,",0.5,0.3,0.38,0.2,L,5/10
2125,STAGE,"Hound or Spaniell, Brache, or Hym:",0.5,0.3,0.38,0.2,L,5/10
2126,STAGE,"Or Bobtaile tight, or Troudle taile,",0.5,0.3,0.38,0.2,L,5/10
2127,STAGE,"Tom will make him weepe and waile,",0.5,0.3,0.38,0.2,L,5/10
2128,STAGE,For with throwing thus my head;,0.5,0.3,0.38,0.2,L,5/10
2129,STAGE,"Dogs leapt the hatch, and all are fled.",0.5,0.3,0.38,0.2,L,5/10
2130,STAGE,"Do, de, de, de: sese: Come, march to Wakes and Fayres,",0.5,0.3,0.38,0.2,L,5/10
2131,STAGE,"And Market Townes: poore Tom thy horne is dry,",0.5,0.3,0.38,0.2,L,5/10
2132,STAGE,Lear. Then let them Anatomize Regan: See what,0.5,0.3,0.38,0.2,L,5/10
2133,STAGE,breeds about her heart. Is there any cause in Nature that,0.5,0.3,0.38,0.2,L,5/10
2134,STAGE,"make these hard-hearts. You sir, I entertaine for one of",0.5,0.3,0.38,0.2,L,5/10
2135,STAGE,"my hundred; only, I do not like the fashion of your garments.",0.5,0.3,0.38,0.2,L,5/10
2136,STAGE,You will say they are Persian; but let them bee,0.5,0.3,0.38,0.2,L,5/10
2137,STAGE,chang'd.,0.5,0.3,0.38,0.2,L,5/10
2138,STAGE,Enter Gloster.,0.5,0.3,0.38,0.2,L,5/10
2139,STAGE,"Kent. Now good my Lord, lye heere, and rest awhile",0.5,0.3,0.38,0.2,L,5/10
2140,STAGE,"Lear. Make no noise, make no noise, draw the Curtaines:",0.5,0.3,0.38,0.2,L,5/10
2141,STAGE,"so, so, wee'l go to Supper i'th' morning",0.5,0.3,0.37,0.2,L,4/10
2142,STAGE,Foole. And Ile go to bed at noone,0.5,0.3,0.37,0.2,L,4/10
2143,STAGE,Glou. Come hither Friend:,0.5,0.3,0.37,0.2,L,4/10
2144,STAGE,Where is the King my Master?,0.5,0.5,0.37,0.2,L,4/10
2145,STAGE,"Kent. Here Sir, but trouble him not, his wits are gon",0.5,0.3,0.37,0.2,L,4/10
2146,STAGE,"Glou. Good friend, I prythee take him in thy armes;",0.5,0.3,0.37,0.2,L,4/10
2147,STAGE,I haue ore-heard a plot of death vpon him:,0.6,0.3,0.37,0.2,P,3/10
2148,STAGE,"There is a Litter ready, lay him in't,",0.5,0.3,0.37,0.2,L,4/10
2149,STAGE,"And driue toward Douer friend, where thou shalt meete",0.5,0.3,0.37,0.2,L,4/10
2150,STAGE,"Both welcome, and protection. Take vp thy Master,",0.5,0.3,0.37,0.2,L,4/10
2151,STAGE,"If thou should'st dally halfe an houre, his life",0.5,0.3,0.37,0.2,L,4/10
2152,STAGE,"With thine, and all that offer to defend him,",0.5,0.3,0.37,0.2,L,4/10
2153,STAGE,"Stand in assured losse. Take vp, take vp,",0.5,0.3,0.37,0.2,L,4/10
2154,STAGE,"And follow me, that will to some prouision",0.5,0.3,0.37,0.2,L,4/10
2155,STAGE,"Giue thee quicke conduct. Come, come, away.",0.5,0.3,0.37,0.2,L,4/10
2156,STAGE,Exeunt.,0.5,0.3,0.37,0.2,L,4/10
2157,STAGE,Scena Septima.,0.5,0.3,0.37,0.2,L,4/10
2158,STAGE,"Enter Cornwall, Regan, Gonerill, Bastard, and Seruants.",0.5,0.3,0.37,0.2,L,4/10
2159,STAGE,"Corn. Poste speedily to my Lord your husband, shew",0.5,0.3,0.37,0.2,L,4/10
2160,STAGE,"him this Letter, the Army of France is landed: seeke out",0.5,0.3,0.37,0.2,L,4/10
2161,STAGE,the Traitor Glouster,0.5,0.3,0.37,0.2,L,4/10
2162,STAGE,Reg. Hang him instantly,0.5,0.3,0.37,0.2,L,4/10
2163,STAGE,Gon. Plucke out his eyes,0.51,0.3,0.37,0.2,L,4/10
2164,STAGE,"Corn. Leaue him to my displeasure. Edmond, keepe",0.51,0.3,0.37,0.2,L,4/10
2165,STAGE,you our Sister company: the reuenges wee are bound to,0.51,0.3,0.37,0.2,L,4/10
2166,STAGE,"take vppon your Traitorous Father, are not fit for your",0.51,0.3,0.37,0.2,L,4/10
2167,STAGE,"beholding. Aduice the Duke where you are going, to a",0.51,0.3,0.37,0.2,L,4/10
2168,STAGE,most festinate preparation: we are bound to the like. Our,0.51,0.3,0.37,0.2,L,4/10
